merchant_number,all_transactions,harmonic,sum_amounts
62006362038304,58,0.8162932296000001,49334018
62006362106021,88,1.5252348193,79496006
62006362047836,3,0.0656196213,3012
62006362039784,74,4.6746194652,105090000
62006362066431,156,15.2581786934,36875012
62006362040273,40,2.6959906564000002,51733119
62006362025625,43,1.8692800461,206766023
62006362013789,22,0.6364338072,23455036
62006362054602,1112,34.8865415719,171580012
62006362060947,64,6.1421558867,299130000
62006362006081,82,2.1189514797,2676950
62006362025961,316,22.2638811312,1161569503
62006362001235,57,2.6708013016,45457437
62006362049937,32,0.5346647007,8445111
62006362009247,35,0.7018407112,5431017
62006362012356,197,3.8918359608,159567401
62006362106794,16,0.26098559860000003,66219032
62006362065194,15,1.981499865,26952008
62006362100064,145,3.8508484634,12365019
62006362102733,124,9.3124184432,166400012
62006362016384,12,0.6367669682,251614107
62006362108489,9,0.1103394915,2607007
62006362061949,329,11.5146201298,134123012
62006362107726,56,0.7964739661,58459012
62006362067958,49,2.3748991282,1019952011
62006362045878,131,2.0604581216,154185024
62006362106996,26,0.43123387,44704011
62006362103062,118,2.4956120638,128487116
62006362101131,659,14.8771217093,119217027
62006362051292,10,0.42946984520000003,307621388
62006362064787,37,2.5560813834,18122008
62006362035668,30,0.6997319320000001,1023012
62006362068115,213,11.8789111217,110115107
62006362059967,302,17.7703423626,224762107
62006362044980,10,1.2495172311,3413008
62006362068758,48,4.8617239316,92744004
62006362063305,119,2.4898474324,1908383008
62006362026402,65,2.1366938344,496933103
62006362111513,47,0.5237375694,6807007
62006362041666,142,12.5462757194,145703012
62006362048912,54,2.9961605925,136802014
62006362066754,4,0.9090696587,1790000
62006362105841,12,0.1971809558,1364016
62006362010346,142,6.4230775666,38173013
62006362062981,127,3.2957907179,286105036
62006362043286,475,19.1847908042,266942012
62006362018391,39,0.6465247702,8260028
62006362007115,18,0.3989640007,103644107
62006362051439,28,1.5130517636,518106035
62006362108211,17,0.2119923765,391964019
62006362037636,26,0.9073000553,350552032
62006362067193,191,7.1216482568,65423008
62006362065566,14,0.49811758920000004,88712508
62006362103876,24,1.113142872,211391012
62006362003795,71,2.9113606768,588625034
62006362108453,16,0.20461272460000002,17252012
62006362056485,3,0.0627773323,3012
62006362008058,56,2.03900866,10641894592
62006362103953,41,2.2417517992000002,1210015
62006362031697,187,9.0132026819,166888512
62006362061828,7,0.1102684091,7162008
62006362105371,137,2.09538161,17925012
62006362052526,16,0.6830022199,2170195119
62006362064559,4,0.0751231527,13012
62006362032335,14,0.2391979301,9779025
62006362065932,12,0.8552509633000001,28502008
62006362102757,25,1.911891701,5736817
62006362105143,41,0.7153627986000001,1602635019
62006362069131,5,0.0934968017,5018
62006362001220,10,0.25614351750000003,945027
62006362110051,102,1.2673109141,27592007
62006362105740,5,0.0847776792,14013
62006362060694,17,2.3470640952,43460603
62006362104080,134,5.7657553,83811025
62006362100128,60,0.9400550408,118088012
62006362101489,13,0.1700601062,35632523
62006362067158,59,1.934352031,1218754016
62006362103279,58,2.7641264931,1668398015
62006362041875,3,0.09711945030000001,3012
62006362108320,2,0.024691358,2007
62006362057531,3,0.1544491525,3012
62006362067765,17,0.2840845285,2251504013
62006362109931,18,0.2169189547,486642707
62006362020185,21,0.7685571639000001,50433012
62006362067176,2,0.0325396825,2008
62006362100232,12,0.5550006606,147203012
62006362103860,19,0.501390352,20434015
62006362068873,7,1.2965211746,96015
62006362066877,50,5.321851704,66314024
62006362033849,3,0.0797742798,3012
62006362016989,29,1.8262431442,4699016
62006362101585,82,2.3894628415,27442004
62006362067630,31,1.0907313689,160675008
62006362030483,6,0.1930648949,24024
62006362016687,3,0.0626436782,3012
62006362108760,27,0.3467505763,19482007
62006362016378,15,0.263004026,28433103
62006362065255,4,0.0942784163,11552008
62006362104689,19,0.4730978108,21606022
62006362100829,5,0.1510727368,14018
62006362016278,8,0.5392240415,6364017
62006362111142,5,0.0578752643,2202007
62006362029466,40,0.8750046541000001,1356751107
62006362101436,3,0.0733152763,3012
62006362108994,41,0.5557417313,124644015
62006362064719,17,2.1193653834,119325019
62006362111698,14,0.1579561598,1222007
62006362107197,44,0.5447201323,94132515
62006362110654,21,0.2402335233,17424004
62006362060244,2,0.0363636364,11004
62006362038181,3,0.07177283450000001,3012
62006362108076,4,0.0563218391,13011
62006362052912,1,0.016949152500000002,1004
62006362034663,1,0.033333333300000004,1004
62006362111043,47,0.5228464419000001,40217007
62006362005455,7,0.1588206915,16031
62006362057665,5,0.12116858900000001,4383012
62006362102603,1,0.0158730159,1004
62006362045563,4,0.0850734581,4015
62006362101731,3,0.0448275862,3011
62006362100134,9,0.1299037954,360203011
62006362111120,2,0.023255814000000003,2007
62006362065292,3,0.125,3019
62006362062483,124,2.8931564874,866385036
62006362044224,863,54.2509281806,474351012
62006362036833,237,14.3453333988,315457402
62006362055146,447,21.2910382378,367085021
62006362048817,165,4.573088336,48157012
62006362053226,3,0.1251956182,3008
62006362048439,43,1.3207559556000001,54274016
62006362024921,51,1.3005021139,1981375607
62006362053644,81,5.8408007134,2639274107
62006362104175,71,2.2173323571,68967053
62006362108556,17,0.20948246750000002,584003009
62006362068544,184,11.329752676,72505000
62006362102301,5,0.1443535188,14015
62006362105266,132,2.5410879138,176856015
62006362037330,331,6.1175124662,131759607
62006362038236,294,16.2768987547,130807482
62006362105908,80,1.6157924327000002,188071513
62006362052515,4,0.0921062342,13012
62006362102262,837,19.5084832523,111958415
62006362039649,271,18.4341111254,501383012
62006362027226,132,16.1803481668,39628012
62006362056864,324,20.4471497899,546542008
62006362027285,2309,145.8370002589,368435512
62006362006040,177,8.9275514513,104377959
62006362008448,160,2.8070889983000002,171881607
62006362031241,149,9.9728876216,3357724016
62006362049025,125,3.9323534097,8580021
62006362050975,92,12.0487212284,684079016
62006362007702,1,0.0238095238,1002
62006362060583,73,3.4579750781,134432017
62006362102394,8,0.8560063224000001,66603125
62006362046254,138,24.8346047791,2763832099
62006362007517,2619,377.3701210371,316516607
62006362045281,18,0.4250255075,28635017
62006362046035,593,31.7612922824,325225020
62006362107250,33,0.5143131585,16544015
62006362035973,731,14.9844677633,388003768
62006362105549,3,0.0618479881,3011
62006362047703,769,13.873842403,138742137
62006362107359,24,0.3585881098,135933011
62006362036940,4,0.1456043956,4014
62006362054025,206,4.8207790653,89565019
62006362105329,52,1.1978821984999999,49150024
62006362035201,843,31.757022661,264571607
62006362015890,114,1.7834547062000001,30023012
62006362069725,18,0.40182929230000003,30552008
62006362015594,910,18.727773783,134047628
62006362102402,115,4.1284413315,34435015
62006362107161,161,2.2518235735,118728011
62006362109207,108,1.3810539054,24198011
62006362035417,59,4.3395815503,7291911507
62006362110602,6,0.0677987743,515007
62006362024724,225,6.1546164642,5623956139
62006362101524,31,1.2518970606,81363008
62006362018081,32,12.5437566213,10773012
62006362058154,159,14.3161127017,589731323
62006362026395,48,0.9709495992,467701012
62006362065226,283,9.3528540015,770621016
62006362044643,12,0.3648079647,5200000
62006362050190,195,5.4518554288,270352017
62006362004443,62,4.8303196082,128304016
62006362007572,208,4.0710671637,74733013
62006362034468,25,5.5744269457,128020000
62006362100635,1179,63.8599907973,304378512
62006362001618,30,0.3654002636,10822008
62006362107773,15,0.1843906247,17052007
62006362109813,21,0.2558003515,5072007
62006362101550,320,7.0129832476,662763607
62006362106741,56,0.9159620923,123333009
62006362025136,1157,41.3374027175,124704660223
62006362009912,244,30.4488331548,75575114
62006362049182,72,2.2856064312,207633012
62006362056695,100,7.1340653333,12617151
62006362043478,3,0.0638000576,3012
62006362067254,49,3.2877199302,289803012
62006362067649,13,3.3405674147,118785506
62006362063849,72,2.7234223279,1357457107
62006362030014,44,2.604004808,115973107
62006362043301,68,1.6389758749,762310107
62006362064789,40,2.1896916714,1090400000
62006362108334,29,0.37495215730000003,1308907
62006362102136,30,3.7049053626,27988012
62006362061433,750,91.5724810364,465634016
62006362003642,89,3.7274908166,138022107
62006362060151,7,0.36282028780000003,90012008
62006362100762,5,0.08196940900000001,11720213
62006362058216,44,3.139735109,37213012
62006362056464,793,15.9972413927,328099104
62006362032661,106,8.1370381436,1423159107
62006362028176,31,1.9523659514,10797012
62006362033616,465,26.7514618563,1510869111
62006362051713,254,5.8982384387,436940016
62006362055584,27,1.2365488362,16664016
62006362108913,191,2.7938905125,13304007
62006362103665,65,2.5720053036,466570027
62006362063145,35,1.1076456949,370373012
62006362054982,55,1.1173736605,393485021
62006362069264,16,0.43507883540000003,36882008
62006362056886,16,0.3411436346,9894016
62006362106413,390,6.0529675946,53893012
62006362039952,28,2.024882673,408661004
62006362063800,4,0.09244750210000001,8001004
62006362062714,32,5.6425976056,31701004
62006362025497,397,27.086632962,820872107
62006362018893,79,1.7212854894,7204017
62006362102250,4,0.0619047619,4018
62006362038350,17,0.2547906345,1118259122
62006362031319,6,0.1607375675,6018
62006362105099,73,1.329401533,20141504105
62006362104529,78,1.3274303713,28284697
62006362031453,72,1.5965146392,28715028
62006362105787,14,0.2297935402,38703011
62006362016183,48,0.7742036585000001,272149908
62006362107424,78,1.0073695802,103737007
62006362068649,18,0.5865157321000001,165465018
62006362068699,6,0.1555231805,19015
62006362104127,2,0.0821018062,2005
62006362062460,19,0.3698244929,83403012
62006362036420,99,4.1612846765,364159687
62006362055795,23,0.6164690299000001,3144680107
62006362058013,3,0.0633520449,3012
62006362055286,76,2.9384340611,2249247050
62006362111639,5,0.0561883852,6008
62006362057026,10,0.232447378,90672008
62006362103725,22,0.7889180426,9787022
62006362068286,10,0.5222542243,26700000
62006362062238,84,3.5283638916999998,10103004
62006362106628,152,2.3480337086,35319016
62006362111345,5,0.0589700997,3602007
62006362103412,142,8.5508337755,73605000
62006362061984,28,0.4323153487,37005111
62006362103840,67,1.5250627593,44365015
62006362104639,26,0.4392864832,9915015
62006362109721,70,0.8935842516,8018010
62006362058843,10,0.1823549867,125654016
62006362062917,20,3.3502841207,21900000
62006362028249,9,1.0640079761,20303012
62006362104471,11,0.2338622915,1010023
62006362104929,25,0.3373150125,9122007
62006362106070,19,0.2547357096,5783008
62006362046570,12,0.6073967665000001,549003012
62006362047938,69,2.6859260932,78653012
62006362012543,4,0.0951960411,4107
62006362067988,1,0.058823529400000005,1004
62006362102210,42,4.6807463045,41200629
62006362038150,60,6.6473302538,20988012
62006362064721,12,0.3287159175,233993016
62006362038186,23,0.3580464471,4085004107
62006362104363,634,14.6286137104,364132522
62006362110147,71,0.8222728883,40727507
62006362036173,5,0.0696969697,23012
62006362036098,3,0.0943804483,3012
62006362056358,13,0.6555224501,3855019
62006362049968,46,2.0833893331,26959016
62006362066761,15,0.5035486438,237304107
62006362105467,51,0.7008852298,146661229
62006362057816,3,0.0612359551,3012
62006362039405,13,0.26906433290000004,123404014
62006362111310,4,0.0461137032,272007
62006362063707,10,0.4653708509,13713012
62006362001017,10,0.7397378147,14256131
62006362025634,38,0.6496448388,130298120
62006362001693,6,0.13611919690000002,5003020
62006362047607,36,0.9590944639000001,18268012
62006362046887,8,0.22855553420000002,3306123
62006362063386,19,0.6190934066,1203012
62006362103407,8,0.2988893744,1332001004
62006362103787,19,5.5358207798,317955017
62006362107393,14,0.2091282079,439012
62006362032198,3,0.0390190922,11194507
62006362102865,7,0.295981046,106015
62006362049379,3,0.0629141312,3012
62006362065822,9,0.16547824460000002,22343012
62006362033715,35,0.9730539858,16393012
62006362000477,4,0.059764309800000005,22008
62006362011053,5,0.1332053102,14016
62006362108577,9,0.1228008055,40272007
62006362062373,3,0.047474747500000004,12008
62006362066160,6,0.1038595288,1283008
62006362068405,1,0.033333333300000004,1004
62006362101822,13,0.43202669380000003,160103012
62006362108687,2,0.024691358,2007
62006362055936,13,0.3118850935,212581020
62006362041141,10,0.4273730059,76005111
62006362010161,4,0.0910364146,4025
62006362110699,21,0.24040906680000002,6813007
62006362109422,133,1.5619659799,35528007
62006362047850,23,0.6310510364,315524016
62006362108219,6,0.0824081848,3203012
62006362061869,3,0.052653548,3012
62006362066227,2,0.0505747126,2008
62006362108661,16,0.18145548860000002,8243010
62006362065796,36,1.1935913894,87853012
62006362110341,4,0.0448189763,1022007
62006362048268,8,0.1398105794,16113
62006362068868,3,0.06693887280000001,3012
62006362046147,8,0.2355850032,8121
62006362059513,3,0.125,3019
62006362063427,3,0.2829081633,382008
62006362031747,4,0.09712643680000001,13012
62006362105826,3,0.0857142857,3019
62006362100809,5,0.1502564103,14018
62006362108858,2,0.022988505700000002,2007
62006362046106,1,0.0212765957,1002
62006362046282,1,0.0212765957,1002
62006362035827,248,16.1669026824,2447271903
62006362007359,40,0.6420158777,2405012
62006362038209,297,12.1889950778,393959354
62006362067259,93,6.1144891872,715398021
62006362062017,258,3.8278883114,214377516
62006362064512,41,2.0059945076,58540508
62006362068300,709,42.6865755214,853778528
62006362107621,27,0.3926495285,228767988
62006362065877,41,3.1509228896,564433012
62006362109047,117,1.5105001921999999,42907007
62006362103757,1605,36.6136104815,418130422
62006362111771,11,0.12374617930000001,1593009
62006362052584,5,0.09804504300000001,5012
62006362038220,654,56.8810522385,266197012
62006362100818,13,0.5161004821,8763015
62006362032258,54,1.2762721596,890859024
62006362102991,99,12.8884740287,1282394012
62006362029332,84,2.392888386,38680512
62006362059013,155,8.1018666323,1008410197
62006362102131,128,4.6856951925,723172008
62006362065506,392,30.6137521609,67045419
62006362030999,7,0.2977858054,177314012
62006362026761,376,23.9506954311,69787520
62006362101228,3,0.0448275862,3011
62006362065357,303,16.2109051615,81272508
62006362104734,40,0.8876050343,50705020
62006362066233,179,4.7172649169,39652012
62006362031140,189,2.9570091643,50271512
62006362013055,115,5.3799450315,20280012
62006362104223,277,6.6330579195,1604730033
62006362105657,427,7.2254480998,81676611
62006362007452,212,3.3140698031999998,135352107
62006362055008,596,38.0648870318,8889100312
62006362069372,69,5.6314238132,45309008
62006362065698,6,0.1088302003,575004107
62006362103323,7724,134.2454544031,6756838247
62006362100432,69,3.1283418051,7844012
62006362107809,439,6.1148811903,84375212
62006362001983,126,6.8774143546,2182514082
62006362006781,232,8.9821375086,104769037
62006362005535,27,0.6599688194000001,342235028
62006362103319,37,0.6087117611,23873011
62006362057889,66,5.8727137708,10533213271
62006362062713,49,1.8760595137,34276024
62006362008497,169,6.0294339599,1118939107
